,ViewName,ViewID,GoalName,Date,Campaign,Channel group,Source,Medium,Ad content,Value,AdsetV5,ViewName_eq,AdsetV5_eq
2865,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/9/2022,popular - lending - tarjetas - discovery - aadvantage uso q2 2022 - all pr n custom - jun 13 2022 _ ///fee220422cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\
2866,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/9/2022,popular-lending-tarjetas-aadvantage-q2-page-views-all-pr-18-sc-gif-aadvantage-q2-01-jun-08-2022-flt1_fee220422cr01,(Other),facebook-paid,fb-click-page-view,v5i202211561v5f_aadvantageq2,2,Popular - Lending - Tarjetas - Aadvantage Q2 - Page Views - All PR 18+ SC - GIF Aadvantage Q2 01 - Jun 08 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - Aadvantage Q2 - Page Views - All PR 18+ SC - GIF Aadvantage Q2 01 - Jun 08 2022 _ ///FEE220422CR01\\\
2867,Applications,95557079,1 - Cash rewards,7/9/2022,popular - lending - tarjetas - discovery - cash rewards q2 2022 - all pr 25 54 - jun 20 2022 _ ///fee220405cr02\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Tarjetas - Discovery - Cash Rewards Q2 2022 - All PR 25 54 - Jun 20 2022 _ ///FEE220405CR02\\\,Applications,Popular - Lending - Tarjetas - Discovery - Cash Rewards Q2 2022 - All PR 25 54 - Jun 20 2022 _ ///FEE220405CR02\\\
2868,Applications,95557079,1 - Cash rewards,7/9/2022,popular-lending-tarjetas-cash-rewards-q2-2022-fb-website-conversions-all-pr-sc-gif-beneficios-jun-15-2022-flt1_fee220405cr02,(Other),facebook-paid,fb-conversion-ad,v5i202211606v5f_cash-rewards,7,Popular - Lending - Tarjetas - Cash Rewards Q2 2022 - FB - Website Conversions - All PR SC - Gif Beneficios - Jun 15 2022 _ ///FEE220405CR02\\\,Applications,Popular - Lending - Tarjetas - Cash Rewards Q2 2022 - FB - Website Conversions - All PR SC - Gif Beneficios - Jun 15 2022 _ ///FEE220405CR02\\\
2869,Applications,95557079,1 - Cash rewards,7/9/2022,cashrewards2021,(Other),print,qrcode,(not set),11,Other,Applications,Other
2870,Applications,95557079,1 - Cash rewards,7/9/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2871,Applications,95557079,1 - Cash rewards,7/9/2022,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2872,Leads 2,116580388,10 - Form Downloads,7/9/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
2873,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/10/2022,popular - lending - tarjetas - discovery - aadvantage uso q2 2022 - all pr n custom - jun 13 2022 _ ///fee220422cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\
2874,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/10/2022,fee220121cr01-codestarjetas2022,(Other),qrcodedmaadvanatgeusoq22022,qrcodedmaadvanatgeusoq22022,(not set),25,Other,Leads 2,Other
2875,Applications,95557079,1 - Cash rewards,7/9/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
2876,Applications,95557079,3 - AAdvantage Signature PR,7/9/2022,campaÃƒÂ±a aadvantage,(Other),website aa,booking path,(not set),1,Assisted,Applications,Assisted
2877,Applications,95557079,4 - Jetblue Mastercard,7/9/2022,4231103-_personalloans-preseleccionadop1opl-mayo2022-acquisitionÃ¢â‚¬â€¹,(Other),email-et,popular@email.popular.comÃ¢â‚¬â€¹,2022-5-23Ã¢â‚¬â€¹,1,Assisted,Applications,Assisted
2878,Applications,95557079,4 - Jetblue Mastercard,7/9/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),3,Other,Applications,Other
2879,Applications,95557079,4 - Jetblue Mastercard,7/9/2022,popular-lending-tarjetas-jetblue-2022-conversions-all-assets-jetblue-custom-ca-jetblue-q2-jul-2022-fb-jul-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211731v5f_jetblue,1,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 1 2022 - F1 _ ///FEE211230CR01\\\
2880,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/10/2022,popular-lending-tarjetas-aadvantage-uso-q2-2022-fb-website-conversions-all-pr-all-assets-aadvantage-q2-jun-13-2022-flt1_fee220422cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211597v5f_sorteo,1,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - FB - Website Conversions - All PR - All Assets Aadvantage Q2 - Jun 13 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - FB - Website Conversions - All PR - All Assets Aadvantage Q2 - Jun 13 2022 _ ///FEE220422CR01\\\
2881,Applications,95557079,4 - Jetblue Mastercard,7/9/2022,popular-lending-tarjetas-jetblue-2022-conversions-all-assets-jetblue-all-pr-jul-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211723v5f_jetblue,3,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - All PR - Jul 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - All PR - Jul 1 2022 - F1 _ ///FEE211230CR01\\\
2882,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Casas Renta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2021 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\
2883,Applications,95557079,4 - Jetblue Mastercard,7/9/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-custom-ca-jetblue-q2-jul-2022-fb-jul-5-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211742v5f_jetblue-eleva,1,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\
2884,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Apartamentos en venta,1,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
2885,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
2886,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),5,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
2887,Leads,96577637,8 - Funnel Hipotecas Refinanciar,7/15/2022,popular-services-mortgage-campa-a-adquisici-n-mortgage-fb-website-conversions-all-pr-sc-all-placements-gif-mortgage-jun-16-2022-flt1_fee220331es03,(Other),facebook-paid,fb-conversion-ad,v5i202211630v5f_hipotecas,1,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\,Leads,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\
2888,Leads,96577637,8 - Funnel Hipotecas Refinanciar,7/15/2022,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),2,Other,Leads,Other
2889,Leads,96577637,8 - Funnel Hipotecas Refinanciar,7/16/2022,popular-services-mortgage-campa-a-adquisici-n-mortgage-fb-website-conversions-all-pr-sc-all-placements-gif-mortgage-jun-16-2022-flt1_fee220331es03,(Other),facebook-paid,fb-conversion-ad,v5i202211630v5f_hipotecas,2,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\,Leads,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\
2890,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Si buscas casas en venta,1,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
2891,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,deShow,1,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
2892,Leads 2,116580388,10 - Form Downloads,7/10/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
2893,DeShow.com,103885104,2 - Property Lead Form,7/9/2022,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Se vende apartamento,1,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
2894,Leads 2,116580388,10 - Form Downloads,7/11/2022,4227940-_comercial-comerciallending-feb2022-acquisition-aÃ¢â‚¬â€¹,(Other),email-et,popular@email.popular.comÃ¢â‚¬â€¹,2022-5-17Ã¢â‚¬â€¹,1,Assisted,Leads 2,Assisted
2895,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/11/2022,4136642-_creditcards-ita2jetblue-febrero2022-acquisition-aÃ¢â‚¬â€¹,(Other),email-et,popular@email.popular.comÃ¢â‚¬â€¹,2022-2-16Ã¢â‚¬â€¹,1,Assisted,Leads 2,Assisted
2896,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/11/2022,popular-lending-tarjetas-aadvantage-uso-q2-2022-fb-website-conversions-all-pr-all-assets-aadvantage-q2-jun-13-2022-flt1_fee220422cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211597v5f_sorteo,5,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - FB - Website Conversions - All PR - All Assets Aadvantage Q2 - Jun 13 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - FB - Website Conversions - All PR - All Assets Aadvantage Q2 - Jun 13 2022 _ ///FEE220422CR01\\\
2897,Leads,96577637,8 - Funnel Hipotecas Refinanciar,7/17/2022,popular-services-mortgage-campa-a-adquisici-n-mortgage-fb-website-conversions-all-pr-sc-all-placements-gif-mortgage-jun-16-2022-flt1_fee220331es03,(Other),facebook-paid,fb-conversion-ad,v5i202211630v5f_hipotecas,2,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\,Leads,Popular - Services - Mortgage - Campaña Adquisición Mortgage - FB - Website Conversions - All PR SC All Placements - Gif Mortgage - Jun 16 2022 _ ///FEE220331ES03\\\
2898,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/11/2022,fee220121cr01-codestarjetas2022,(Other),qrcodedmaadvanatgeusoq22022,qrcodedmaadvanatgeusoq22022,(not set),52,Other,Leads 2,Other
2899,Applications,95557079,7 - Jetblue Mastercard Eleva,7/9/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-custom-ca-jetblue-q2-jul-2022-fb-jul-5-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211742v5f_jetblue-eleva,2,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\
2900,Applications,95557079,7 - Jetblue Mastercard Eleva,7/9/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-all-pr-jul-1-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211724v5f_jetblue-eleva,5,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Jul 1 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Jul 1 2022 - F2 _ ///FEE211230CR01\\\
2901,Applications,95557079,7 - Jetblue Mastercard Eleva,7/9/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2902,Applications,95557079,1 - Cash rewards,7/10/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2903,Applications,95557079,1 - Cash rewards,7/10/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
2904,Applications,95557079,1 - Cash rewards,7/10/2022,cashrewards2021,(Other),print,qrcode,(not set),4,Other,Applications,Other
2905,Applications,95557079,3 - AAdvantage Signature PR,7/10/2022,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2906,Applications,95557079,3 - AAdvantage Signature PR,7/10/2022,campaÃƒÂ±a aadvantage,(Other),wesbite,review & pay,(not set),1,Assisted,Applications,Assisted
2907,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/11/2022,popular-lending-tarjetas-aadvantage-q2-page-views-all-pr-18-sc-gif-aadvantage-q2-01-jun-08-2022-flt1_fee220422cr01,(Other),facebook-paid,fb-click-page-view,v5i202211561v5f_aadvantageq2,1,Popular - Lending - Tarjetas - Aadvantage Q2 - Page Views - All PR 18+ SC - GIF Aadvantage Q2 01 - Jun 08 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - Aadvantage Q2 - Page Views - All PR 18+ SC - GIF Aadvantage Q2 01 - Jun 08 2022 _ ///FEE220422CR01\\\
2908,Applications,95557079,3 - AAdvantage Signature PR,7/10/2022,campaÃƒÂ±a aadvantage,(Other),website aa,booking path,(not set),1,Assisted,Applications,Assisted
2909,Applications,95557079,1 - Cash rewards,7/10/2022,popular - lending - tarjetas - discovery - cash rewards q2 2022 - all pr 25 54 - jun 20 2022 _ ///fee220405cr02\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Tarjetas - Discovery - Cash Rewards Q2 2022 - All PR 25 54 - Jun 20 2022 _ ///FEE220405CR02\\\,Applications,Popular - Lending - Tarjetas - Discovery - Cash Rewards Q2 2022 - All PR 25 54 - Jun 20 2022 _ ///FEE220405CR02\\\
2910,Applications,95557079,1 - Cash rewards,7/10/2022,popular-lending-tarjetas-cash-rewards-q2-2022-fb-website-conversions-all-pr-sc-gif-beneficios-jun-15-2022-flt1_fee220405cr02,(Other),facebook-paid,fb-conversion-ad,v5i202211606v5f_cash-rewards,5,Popular - Lending - Tarjetas - Cash Rewards Q2 2022 - FB - Website Conversions - All PR SC - Gif Beneficios - Jun 15 2022 _ ///FEE220405CR02\\\,Applications,Popular - Lending - Tarjetas - Cash Rewards Q2 2022 - FB - Website Conversions - All PR SC - Gif Beneficios - Jun 15 2022 _ ///FEE220405CR02\\\
2911,Applications,95557079,4 - Jetblue Mastercard,7/10/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
2912,Leads,96577637,8 - Funnel Hipotecas Refinanciar,7/17/2022,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),2,Other,Leads,Other
2913,Applications,95557079,4 - Jetblue Mastercard,7/10/2022,popular-lending-tarjetas-jetblue-2022-conversions-all-assets-jetblue-all-pr-jul-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211723v5f_jetblue,9,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - All PR - Jul 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - All PR - Jul 1 2022 - F1 _ ///FEE211230CR01\\\
2914,Applications,95557079,4 - Jetblue Mastercard,7/10/2022,popular-lending-tarjetas-jetblue-2022-conversions-all-assets-jetblue-custom-ca-jetblue-q2-jul-2022-fb-jul-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211731v5f_jetblue,1,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - All Assets JetBlue - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 1 2022 - F1 _ ///FEE211230CR01\\\
2915,DeShow.com,103885104,2 - Property Lead Form,7/10/2022,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Si buscas casas en venta,1,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
2916,DeShow.com,103885104,2 - Property Lead Form,7/10/2022,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2021 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
2917,Leads 2,116580388,4 - Sorteo AAdvantage Toscana,7/11/2022,popular - lending - tarjetas - discovery - aadvantage uso q2 2022 - all pr n custom - jun 13 2022 _ ///fee220422cr01\\\,Paid Search,google,cpc,(not set),3,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\,Leads 2,Popular - Lending - Tarjetas - AAdvantage Uso Q2 2022 - Display - Aadvantage Q2 - All PR n Custom - Jun 13 2022 _ ///FEE220422CR01\\\
2918,Leads 2,116580388,10 - Form Downloads,7/11/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
2919,Applications,95557079,7 - Jetblue Mastercard Eleva,7/10/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-custom-ca-jetblue-q2-jul-2022-fb-jul-5-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202211742v5f_jetblue-eleva,2,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - Custom CA-JETBLUE-Q2-JUL-2022-FB - Jul 5 2022 - F2 _ ///FEE211230CR01\\\
2920,Applications,95557079,7 - Jetblue Mastercard Eleva,7/10/2022,popular-lending-tarjetas-jetblue-2022-brand-awareness-gif-eleva-tarjeta-all-pr-jul-1-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-b-awareness,v5i202211725v5f_jetblue-eleva,1,Popular - Lending - Tarjetas - JetBlue 2022 - Brand Awareness - Gif - Eleva Tarjeta - All PR - Jul 1 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Brand Awareness - Gif - Eleva Tarjeta - All PR - Jul 1 2022 - F2 _ ///FEE211230CR01\\\
